REQUEST_HP_BATTLE	ABSENT	42	
REQUEST_MAX_HP_BATTLE	ABSENT	43	
B_MSG_MISSED	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_PROTECTED	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_AVOIDED_ATK	DUP-SAME	2	include\constants\battle_string_ids.ts
B_MSG_AVOIDED_DMG	DUP-SAME	3	include\constants\battle_string_ids.ts
B_MSG_GROUND_MISS	DUP-SAME	4	include\constants\battle_string_ids.ts
STAT_CHANGE_WORKED	ABSENT	0	
STAT_CHANGE_DIDNT_WORK	ABSENT	1	
STAT_CHANGE_ALLOW_PTR	ABSENT	1 << 0	
STAT_CHANGE_NOT_PROTECT_AFFECTED	ABSENT	1 << 5	
MOVE_EFFECT_AFFECTS_USER	ABSENT	1 << 6	
MOVE_EFFECT_CERTAIN	ABSENT	1 << 7	
STAT_BUFF_NEGATIVE	DUP-SAME	128	include\battle.ts
MULTISTRING_CHOOSER	DUP-SAME	5	include\constants\battle_script_commands.ts
MULTIUSE_STATE	DUP-SAME	0	include\constants\battle_script_commands.ts
B_MSG_ATTACKER_STAT_ROSE	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_DEFENDER_STAT_ROSE	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_STAT_WONT_INCREASE	DUP-SAME	2	include\constants\battle_string_ids.ts
B_MSG_STAT_ROSE_EMPTY	DUP-SAME	3	include\constants\battle_string_ids.ts
B_MSG_STAT_ROSE_ITEM	DUP-SAME	4	include\constants\battle_string_ids.ts
B_MSG_USED_DIRE_HIT	DUP-SAME	5	include\constants\battle_string_ids.ts
B_MSG_ATTACKER_STAT_FELL	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_DEFENDER_STAT_FELL	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_STAT_WONT_DECREASE	DUP-SAME	2	include\constants\battle_string_ids.ts
B_MSG_STAT_FELL_EMPTY	DUP-SAME	3	include\constants\battle_string_ids.ts
MOVE_CURSE	DUP-SAME	174	include\constants\moves.ts
B_SIDE_PLAYER	DUP-SAME	0	include\constants\battle.ts
B_SIDE_OPPONENT	DUP-SAME	1	include\constants\battle.ts
BIT_SIDE	DUP-SAME	1	include\constants\battle.ts
BIT_FLANK	DUP-SAME	2	include\constants\battle.ts
PARTY_SIZE_CONST	ABSENT	6	
MULTI_PARTY_SIZE	ABSENT	3	
F_DYNAMIC_TYPE_IGNORE_PHYSICALITY	ABSENT	1 << 6	
F_DYNAMIC_TYPE_SET	ABSENT	1 << 7	
STATUS3_LEECHSEED_BIT	ABSENT	1 << 2	
B_MSG_LEECH_SEED_SET	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_LEECH_SEED_MISS	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_LEECH_SEED_FAIL	DUP-SAME	2	include\constants\battle_string_ids.ts
B_MSG_LEECH_SEED_DRAIN	DUP-SAME	3	include\constants\battle_string_ids.ts
B_MSG_LEECH_SEED_OOZE	DUP-SAME	4	include\constants\battle_string_ids.ts
B_MSG_GETTING_PUMPED	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_FOCUS_ENERGY_FAILED	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_STARTED_RAIN	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_WEATHER_FAILED	DUP-SAME	2	include\constants\battle_string_ids.ts
B_MSG_STARTED_SANDSTORM	DUP-SAME	3	include\constants\battle_string_ids.ts
B_MSG_STARTED_SUNLIGHT	DUP-SAME	4	include\constants\battle_string_ids.ts
B_MSG_STARTED_HAIL	DUP-SAME	5	include\constants\battle_string_ids.ts
B_MSG_SIDE_STATUS_FAILED	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_SET_REFLECT_SINGLE	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_SET_REFLECT_DOUBLE	DUP-SAME	2	include\constants\battle_string_ids.ts
B_MSG_SET_LIGHTSCREEN_SINGLE	DUP-SAME	3	include\constants\battle_string_ids.ts
B_MSG_SET_LIGHTSCREEN_DOUBLE	DUP-SAME	4	include\constants\battle_string_ids.ts
B_MSG_SET_SAFEGUARD	DUP-SAME	5	include\constants\battle_string_ids.ts
B_MSG_SET_MIST	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_MIST_FAILED	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_SET_SUBSTITUTE	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_SUBSTITUTE_FAILED	DUP-SAME	1	include\constants\battle_string_ids.ts
STATUS1_ANY	ABSENT	STATUS1_SLEEP | STATUS1_POISON | STATUS1_BURN | STATUS1_FREEZE | STATUS1_PARALYSIS | STATUS1_TOXIC_POISON	
MOVE_EFFECT_SLEEP	DUP-SAME	1	include\constants\battle.ts
MOVE_EFFECT_POISON	DUP-SAME	2	include\constants\battle.ts
MOVE_EFFECT_BURN	DUP-SAME	3	include\constants\battle.ts
MOVE_EFFECT_FREEZE	DUP-SAME	4	include\constants\battle.ts
MOVE_EFFECT_PARALYSIS	DUP-SAME	5	include\constants\battle.ts
MOVE_EFFECT_TOXIC	DUP-SAME	6	include\constants\battle.ts
MOVE_EFFECT_CONFUSION	DUP-SAME	7	include\constants\battle.ts
MOVE_EFFECT_FLINCH	DUP-SAME	8	include\constants\battle.ts
MOVE_EFFECT_TRI_ATTACK	DUP-SAME	9	include\constants\battle.ts
MOVE_EFFECT_UPROAR	DUP-SAME	10	include\constants\battle.ts
MOVE_EFFECT_PAYDAY	DUP-SAME	11	include\constants\battle.ts
MOVE_EFFECT_CHARGING	DUP-SAME	12	include\constants\battle.ts
MOVE_EFFECT_WRAP	DUP-SAME	13	include\constants\battle.ts
MOVE_EFFECT_RECOIL_25	DUP-SAME	14	include\constants\battle.ts
MOVE_EFFECT_ATK_PLUS_1	DUP-SAME	15	include\constants\battle.ts
MOVE_EFFECT_DEF_PLUS_1	DUP-SAME	16	include\constants\battle.ts
MOVE_EFFECT_SPD_PLUS_1	DUP-SAME	17	include\constants\battle.ts
MOVE_EFFECT_SP_ATK_PLUS_1	DUP-SAME	18	include\constants\battle.ts
MOVE_EFFECT_SP_DEF_PLUS_1	DUP-SAME	19	include\constants\battle.ts
MOVE_EFFECT_ACC_PLUS_1	DUP-SAME	20	include\constants\battle.ts
MOVE_EFFECT_EVS_PLUS_1	DUP-SAME	21	include\constants\battle.ts
MOVE_EFFECT_ATK_MINUS_1	DUP-SAME	22	include\constants\battle.ts
MOVE_EFFECT_DEF_MINUS_1	DUP-SAME	23	include\constants\battle.ts
MOVE_EFFECT_SPD_MINUS_1	DUP-SAME	24	include\constants\battle.ts
MOVE_EFFECT_SP_ATK_MINUS_1	DUP-SAME	25	include\constants\battle.ts
MOVE_EFFECT_SP_DEF_MINUS_1	DUP-SAME	26	include\constants\battle.ts
MOVE_EFFECT_ACC_MINUS_1	DUP-SAME	27	include\constants\battle.ts
MOVE_EFFECT_EVS_MINUS_1	DUP-SAME	28	include\constants\battle.ts
MOVE_EFFECT_RECHARGE	DUP-SAME	29	include\constants\battle.ts
MOVE_EFFECT_RAGE	DUP-SAME	30	include\constants\battle.ts
MOVE_EFFECT_STEAL_ITEM	DUP-SAME	31	include\constants\battle.ts
MOVE_EFFECT_THRASH	DUP-SAME	53	include\constants\battle.ts
MOVE_PROTECT	DUP-SAME	182	include\constants\moves.ts
MOVE_DETECT	DUP-SAME	197	include\constants\moves.ts
MOVE_ENDURE	DUP-SAME	203	include\constants\moves.ts
MOVE_PURSUIT	DUP-SAME	228	include\constants\moves.ts
B_ACTION_USE_MOVE	DUP-SAME	0	include\battle.ts
B_ACTION_USE_ITEM	DUP-SAME	1	include\battle.ts
B_ACTION_SWITCH	DUP-SAME	2	include\battle.ts
B_ACTION_RUN	DUP-SAME	3	include\battle.ts
B_ACTION_SAFARI_WATCH_CAREFULLY	DUP-SAME	4	include\battle.ts
B_ACTION_SAFARI_BALL	DUP-SAME	5	include\battle.ts
B_ACTION_SAFARI_POKEBLOCK	DUP-SAME	6	include\battle.ts
B_ACTION_SAFARI_GO_NEAR	DUP-SAME	7	include\battle.ts
B_ACTION_SAFARI_RUN	DUP-SAME	8	include\battle.ts
B_ACTION_WALLY_THROW	DUP-SAME	9	include\battle.ts
B_ACTION_EXEC_SCRIPT	DUP-SAME	10	include\battle.ts
B_ACTION_TRY_FINISH	DUP-SAME	11	include\battle.ts
B_ACTION_FINISHED	DUP-SAME	12	include\battle.ts
B_ACTION_NOTHING_FAINTED	DUP-SAME	13	include\battle.ts
B_ACTION_CANCEL_PARTNER	DUP-SAME	12	include\battle.ts
REQUEST_PPMOVE1_BATTLE	ABSENT	9	
B_ANIM_CASTFORM_CHANGE	DUP-SAME	0	include\constants\battle_anim.ts
CASTFORM_SUBSTITUTE	ABSENT	1 << 7	
MOVE_METRONOME	DUP-SAME	118	include\constants\moves.ts
MOVE_MIMIC	DUP-SAME	102	include\constants\moves.ts
MOVE_COUNTER	DUP-SAME	68	include\constants\moves.ts
MOVE_MIRROR_COAT	DUP-SAME	243	include\constants\moves.ts
MOVE_DESTINY_BOND	DUP-SAME	194	include\constants\moves.ts
MOVE_SLEEP_TALK	DUP-SAME	214	include\constants\moves.ts
MOVE_THIEF	DUP-SAME	168	include\constants\moves.ts
MOVE_FOLLOW_ME	DUP-SAME	266	include\constants\moves.ts
MOVE_HELPING_HAND	DUP-SAME	270	include\constants\moves.ts
MOVE_COVET	DUP-SAME	343	include\constants\moves.ts
MOVE_TRICK	DUP-SAME	271	include\constants\moves.ts
MOVE_FOCUS_PUNCH	DUP-SAME	264	include\constants\moves.ts
MOVE_SNATCH	DUP-SAME	289	include\constants\moves.ts
MOVE_UPROAR	DUP-SAME	253	include\constants\moves.ts
MOVE_HEAL_BELL	DUP-SAME	215	include\constants\moves.ts
B_MSG_BELL	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_BELL_SOUNDPROOF_ATTACKER	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_BELL_SOUNDPROOF_PARTNER	DUP-SAME	2	include\constants\battle_string_ids.ts
B_MSG_BELL_BOTH_SOUNDPROOF	DUP-SAME	3	include\constants\battle_string_ids.ts
B_MSG_SOOTHING_AROMA	DUP-SAME	4	include\constants\battle_string_ids.ts
MIMIC_FORBIDDEN_END	ABSENT	0xFFFE	
METRONOME_FORBIDDEN_END	ABSENT	0xFFFF	
EFFECT_PROTECT	DUP-SAME	111	include\constants\battle_move_effects.ts
EFFECT_ENDURE	DUP-SAME	116	include\constants\battle_move_effects.ts
B_MSG_PROTECTED_ITSELF	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_BRACED_ITSELF	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_PROTECT_FAILED	DUP-SAME	2	include\constants\battle_string_ids.ts
B_MSG_KO_MISS	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_KO_UNAFFECTED	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_TRANSFORMED	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_TRANSFORM_FAILED	DUP-SAME	1	include\constants\battle_string_ids.ts
RESET_ACTION_MOVE_SELECTION	ABSENT	0	
RESET_ACTION_SELECTION	ABSENT	1	
RESET_MOVE_SELECTION	ABSENT	2	
MOVE_DOOM_DESIRE	DUP-SAME	353	include\constants\moves.ts
MOVE_FUTURE_SIGHT	DUP-SAME	248	include\constants\moves.ts
B_MSG_FUTURE_SIGHT	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_DOOM_DESIRE	DUP-SAME	1	include\constants\battle_string_ids.ts
SWITCH_IGNORE_ESCAPE_PREVENTION	ABSENT	1 << 7	
MON_GENDERLESS	DUP-SAME	255	include\constants\pokemon.ts
MON_MALE	DUP-SAME	0	include\constants\pokemon.ts
MON_FEMALE	DUP-SAME	254	include\constants\pokemon.ts
MOVES_COUNT	DUP-SAME	355	include\constants\moves.ts
ALL_MOVES_MASK	ABSENT	(1 << 4) - 1	
MOVE_LIMITATION_ZEROMOVE	ABSENT	1 << 0	
MOVE_LIMITATION_PP	ABSENT	1 << 1	
MOVE_LIMITATION_DISABLED	ABSENT	1 << 2	
MOVE_LIMITATION_TORMENTED	ABSENT	1 << 3	
MOVE_LIMITATION_TAUNT	ABSENT	1 << 4	
MOVE_LIMITATION_IMPRISON	ABSENT	1 << 5	
B_MSG_STOCKPILED	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_CANT_STOCKPILE	DUP-SAME	1	include\constants\battle_string_ids.ts
B_MSG_SWALLOW_FAILED	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_SWALLOW_FULL_HP	DUP-SAME	1	include\constants\battle_string_ids.ts
BATTLE_ENVIRONMENT_GRASS	DUP-SAME	0	include\constants\battle.ts
BATTLE_ENVIRONMENT_LONG_GRASS	DUP-SAME	1	include\constants\battle.ts
BATTLE_ENVIRONMENT_SAND	DUP-SAME	2	include\constants\battle.ts
BATTLE_ENVIRONMENT_UNDERWATER	DUP-SAME	3	include\constants\battle.ts
BATTLE_ENVIRONMENT_WATER	DUP-SAME	4	include\constants\battle.ts
BATTLE_ENVIRONMENT_POND	DUP-SAME	5	include\constants\battle.ts
BATTLE_ENVIRONMENT_MOUNTAIN	DUP-SAME	6	include\constants\battle.ts
BATTLE_ENVIRONMENT_CAVE	DUP-SAME	7	include\constants\battle.ts
BATTLE_ENVIRONMENT_BUILDING	DUP-SAME	8	include\constants\battle.ts
BATTLE_ENVIRONMENT_PLAIN	DUP-SAME	9	include\constants\battle.ts
EFFECT_MUD_SPORT	DUP-SAME	201	include\constants\battle_move_effects.ts
EFFECT_WATER_SPORT	DUP-SAME	210	include\constants\battle_move_effects.ts
B_MSG_WEAKEN_ELECTRIC	DUP-SAME	0	include\constants\battle_string_ids.ts
B_MSG_WEAKEN_FIRE	DUP-SAME	1	include\constants\battle_string_ids.ts
FLAG_MAKES_CONTACT	ABSENT	1 << 0	
FLAG_PROTECT_AFFECTED	DUP-SAME	2	include\constants\pokemon.ts
FLAG_MAGIC_COAT_AFFECTED	ABSENT	1 << 2	
FLAG_SNATCH_AFFECTED	ABSENT	1 << 3	
FLAG_MIRROR_MOVE_AFFECTED	ABSENT	1 << 4	
FLAG_KINGS_ROCK_AFFECTED	ABSENT	1 << 5	
IGNORE_SHELL_BELL	DUP-SAME	65535	include\battle.ts
INSTANT_HP_BAR_DROP	ABSENT	0x7FFF	
